screen_name,entities-hashtags,entities-url,source_url,geo,coordinates
Harry_Styles,[],"[{'url': 'https://t.co/MldIUnpds7', 'expanded_url': 'http://SEE.YOU', 'display_url': 'SEE.YOU', 'indices': [4, 27]}, {'url': 'https://t.co/PxtIIEkySR', 'expanded_url': 'http://hstyles.co.uk', 'display_url': 'hstyles.co.uk', 'indices': [38, 61]}]",http://twitter.com/download/iphone,None,None
heck_net_bot,[],[],http://twittbot.net/,None,None
heysamemerson,[],[],http://twitter.com/download/iphone,None,None
heytishlaw,[],[],http://twitter.com,None,None
hhgodgayy_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
Hibiki_P4_toa,"[{'text': 'bot', 'indices': [105, 109]}]",[],http://twittbot.net/,None,None
hima_jin_bot,[],[],http://twittbot.net/,None,None
HiRISEBot,[],"[{'url': 'https://t.co/owDE5y5TFT', 'expanded_url': 'http://www.uahirise.org/ESP_035233_2395', 'display_url': 'uahirise.org/ESP_035233_2395', 'indices': [28, 51]}]",http://www.martinoleary.com/,None,None
HoltzmanBrian,"[{'text': 'Reno', 'indices': [21, 26]}]",[],http://twitter.com/download/iphone,None,None
hoo_bot,[],[],http://twittbot.net/,None,None
hrm__bot,[],[],http://twittbot.net/,None,None
hshaban,[],[],http://twitter.com/download/iphone,None,None
html_css_bot,"[{'text': 'webdev', 'indices': [78, 85]}, {'text': 'php', 'indices': [86, 90]}, {'text': 'css', 'indices': [91, 95]}, {'text': 'html', 'indices': [96, 101]}, {'text': 'javascript', 'indices': [102, 113]}, {'text': 'marketing', 'indices': [114, 124]}]","[{'url': 'https://t.co/toW6CQYoI6', 'expanded_url': 'http://leagueofjohnc.co.uk', 'display_url': 'leagueofjohnc.co.uk', 'indices': [27, 50]}]",https://example.com,None,None
HVRanch_eBooks,[],[],https://www.twitter.com/eBooks_Central,None,None
hypem_charts,[],"[{'url': 'https://t.co/n2uotYS6uA', 'expanded_url': 'http://hypem.com/popular/twitter', 'display_url': 'hypem.com/popular/twitter', 'indices': [94, 117]}]",http://hypem.com,None,None
IACRePrint,[],"[{'url': 'https://t.co/Zajlb2OrjE', 'expanded_url': 'http://ia.cr/2016/1043', 'display_url': 'ia.cr/2016/1043', 'indices': [116, 139]}]",http://eprint-updates.appspot.com,None,None
iamsrk,[],[],http://tapbots.com/tweetbot,None,None
ibClaytonThomas,[],"[{'url': 'https://t.co/EooFxaCxQU', 'expanded_url': 'https://www.instagram.com/p/BTevmTtBBwA/', 'display_url': 'instagram.com/p/BTevmTtBBwA/', 'indices': [83, 106]}]",http://instagram.com,None,None
idriselba,"[{'text': 'JerseyMimosa', 'indices': [53, 66]}, {'text': 'BOOM', 'indices': [67, 72]}]",[],http://twitter.com/download/iphone,None,None
iHrithik,[],[],http://twitter.com/download/iphone,None,None
ikrandahir,[],[],http://twitter.com/download/iphone,None,None
imshrapnelITBot,"[{'text': 'kushking', 'indices': [54, 63]}]",[],https://www.twitter.com/ITBot_Central,None,None
IndiaTrutherbot,[],[],http://twitter.com/download/android,None,None
IndieGameDevBot,"[{'text': 'iosdev', 'indices': [78, 85]}, {'text': 'swiftlang', 'indices': [86, 96]}]","[{'url': 'https://t.co/nGk96PvE5S', 'expanded_url': 'http://www.thomashanning.com/android-toast/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost', 'display_url': 'thomashanning.com/android-toast/…', 'indices': [54, 77]}]",http://www.qosdevelopment.com,None,None
innovation_rtw,[],[],https://www.eitdigital.eu,None,None
instagram,"[{'text': 'TheWeekOnInstagram', 'indices': [32, 51]}]","[{'url': 'https://t.co/ZykidGZMAT', 'expanded_url': 'http://instagram.com/p/BTeMwEZAZT7/', 'display_url': 'instagram.com/p/BTeMwEZAZT7/', 'indices': [52, 75]}]",http://www.socialflow.com,None,None
iso_list_bot,[],[],http://twittbot.net/,None,None
JadeWorldBridge,[],[],http://twitter.com/download/android,None,None
jamieflam,[],[],http://twitter.com,None,None
JamoLockerITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
JaneCarrey23,[],[],http://twitter.com/download/iphone,None,None
jarry,[],[],http://twitter.com/download/iphone,None,None
JasonBretWells,[],[],http://twitter.com/download/iphone,None,None
jasonhall8675,"[{'text': 'fighton', 'indices': [127, 135]}]",[],http://twitter.com/download/iphone,None,None
jennyhagel,[],[],http://twitter.com/download/iphone,None,None
jimmyfallon,"[{'text': 'ThankYouNoteFriday', 'indices': [75, 94]}, {'text': 'FallonTonight', 'indices': [96, 110]}]",[],http://twitter.com,None,None
Jinbe42_bot,[],[],http://twittbot.net/,None,None
jlfeder,[],[],http://twitter.com/download/iphone,None,None
JLo,"[{'text': 'ShadesOfBlue', 'indices': [13, 26]}]",[],http://twitter.com/download/iphone,None,None
jnelsoncomedy,"[{'text': 'RelationshipGoals', 'indices': [47, 65]}]",[],http://twitter.com/download/iphone,None,None
joe_ghinn_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
JohnCampanelli1,"[{'text': 'Newwestminster', 'indices': [0, 15]}, {'text': 'canada', 'indices': [45, 52]}, {'text': 'pretty', 'indices': [53, 60]}, {'text': 'nofilter', 'indices': [61, 70]}, {'text': 'me', 'indices': [71, 74]}, {'text': 'MAPLESYRUP', 'indices': [75, 86]}]","[{'url': 'https://t.co/SEbt6ewQVA', 'expanded_url': 'https://www.instagram.com/p/BThvP_dlQKT/', 'display_url': 'instagram.com/p/BThvP_dlQKT/', 'indices': [87, 110]}]",http://instagram.com,None,None
jordancpease,[],"[{'url': 'https://t.co/ZBiENd2IUC', 'expanded_url': 'http://fb.me/Ly0cme2H', 'display_url': 'fb.me/Ly0cme2H', 'indices': [113, 136]}]",http://www.facebook.com/twitter,None,None
jsvine,[],[],http://twitter.com,None,None
jtimberlake,"[{'text': 'NBACommunityAssist', 'indices': [106, 125]}, {'text': 'MikeConley', 'indices': [132, 143]}]",[],http://twitter.com/download/iphone,None,None
JulesDrmnn,[],[],http://twitter.com/download/iphone,None,None
juliareinstein,[],"[{'url': 'https://t.co/Xdz8pIuOhP', 'expanded_url': 'https://twitter.com/h0neymami/status/857360336038445057', 'display_url': 'twitter.com/h0neymami/stat…', 'indices': [21, 44]}]",http://twitter.com,None,None
justinberkman,[],[],https://mobile.twitter.com,None,None
justinbieber,"[{'text': 'WorldWishDay', 'indices': [24, 37]}]",[],http://twitter.com/download/iphone,None,None
KAKA,[],[],http://twitter.com/download/iphone,None,None
kaleid_o_bot,"[{'text': 'south', 'indices': [29, 35]}, {'text': '16slices', 'indices': [36, 45]}]",[],http://muffinlabs.com,None,None
KanaiYuu_bot,[],[],http://twittbot.net/,None,None
kanyewest,[],"[{'url': 'https://t.co/5DG4yQMONm', 'expanded_url': 'https://itunes.apple.com/us/album/i-decided./id1187413675', 'display_url': 'itunes.apple.com/us/album/i-dec…', 'indices': [0, 23]}]",http://twitter.com,None,None
kanyeyes_eBooks,[],[],https://www.twitter.com/eBooks_Central,None,None
karaokeprompts,[],[],http://cheapbotsdonequick.com,None,None
kassyapple,[],[],http://twitter.com,None,None
KaTAlchemy,[],"[{'url': 'https://t.co/hBhZaGcuff', 'expanded_url': 'https://www.rt.com/viral/386677-engineer-fined-exposing-traffic-lights-flaw/', 'display_url': 'rt.com/viral/386677-e…', 'indices': [80, 103]}]",http://twitter.com/download/android,None,None
katyperry,[],"[{'url': 'https://t.co/KsZX5kieFP', 'expanded_url': 'https://twitter.com/i/web/status/858803833190969348', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [108, 131]}]",http://twitter.com/download/iphone,None,None
kayo_cat9,[],[],http://twitter.com/download/iphone,None,None
KeepCalmBot,[],[],http://127.0.0.1/,None,None
KellySchuberth,"[{'text': 'fairygodmother', 'indices': [65, 80]}]",[],http://twitter.com/download/iphone,None,None
kenbebe_bot,[],[],http://twittbot.net/,None,None
KendallJenner,[],"[{'url': 'https://t.co/ODl1OdwXZB', 'expanded_url': 'https://smart.link/58ff8176589b5?medium=social&source=twitter', 'display_url': 'smart.link/58ff8176589b5?…', 'indices': [10, 33]}]",http://sproutsocial.com,None,None
KendallTTaggart,[],"[{'url': 'https://t.co/xfakcn1B1R', 'expanded_url': 'https://www.nytimes.com/2017/04/29/world/americas/veracruz-mexico-reporters-killed.html?smprod=nytcore-iphone&smid=nytcore-iphone-share', 'display_url': 'nytimes.com/2017/04/29/wor…', 'indices': [112, 135]}]",http://twitter.com/download/iphone,None,None
KeplerBot,"[{'text': 'TRAPPIST1', 'indices': [45, 55]}]","[{'url': 'https://t.co/oBMKeB5nbH', 'expanded_url': 'https://keplerscience.arc.nasa.gov/raw-data-for-k2-campaign-12-and-trappist-1-now-available.html', 'display_url': 'keplerscience.arc.nasa.gov/raw-data-for-k…', 'indices': [71, 94]}]",http://geert.io,None,None
KevinHart4real,[],"[{'url': 'https://t.co/ezc5NivRXz', 'expanded_url': 'https://www.instagram.com/p/BThvlq3jp-E/', 'display_url': 'instagram.com/p/BThvlq3jp-E/', 'indices': [94, 117]}]",http://instagram.com,None,None
Keyori_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
khloekardashian,"[{'text': 'KUWTKSunday', 'indices': [67, 79]}]",[],http://twitter.com/download/iphone,None,None
KimKardashian,"[{'text': 'Kuwtk', 'indices': [4, 10]}]","[{'url': 'https://t.co/WPF8D30Jqz', 'expanded_url': 'https://twitter.com/simonhuck/status/858659784882573312', 'display_url': 'twitter.com/simonhuck/stat…', 'indices': [11, 34]}]",http://twitter.com/download/iphone,None,None
kimochi1_bot,[],[],http://twittbot.net/,None,None
KingJames,"[{'text': 'StriveForGreatness', 'indices': [32, 51]}]",[],http://twitter.com/download/iphone,None,None
koko_Renji_bot,[],[],http://twittbot.net/,None,None
kokodeikku_bot,[],[],http://example.com,None,None
kourtneykardash,"[{'text': 'tonight', 'indices': [69, 77]}, {'text': 'KUWTK', 'indices': [78, 84]}]",[],http://twitter.com/download/iphone,None,None
Kurvaz_st_bot,[],[],http://www35.atpages.jp/lausanne5774/E2.htm,None,None
KylieJenner,[],"[{'url': 'https://t.co/bDaiohhXCV', 'expanded_url': 'http://KylieCosmetics.com', 'display_url': 'KylieCosmetics.com', 'indices': [28, 51]}]",http://twitter.com/download/iphone,None,None
ladygaga,[],"[{'url': 'https://t.co/RsQA6P2key', 'expanded_url': 'https://twitter.com/billboard/status/857693408252633088', 'display_url': 'twitter.com/billboard/stat…', 'indices': [4, 27]}]",http://twitter.com/download/iphone,None,None
leeann_mahone,[],"[{'url': 'https://t.co/uDKmmjjwhs', 'expanded_url': 'https://twitter.com/heartlle/status/851442284818255872', 'display_url': 'twitter.com/heartlle/statu…', 'indices': [41, 64]}]",http://twitter.com/download/iphone,None,None
lelou_chu_bot,[],[],http://d.hatena.ne.jp/lelouchu_bot/,None,None
LeoDiCaprio,"[{'text': 'ClimateMarch', 'indices': [8, 21]}]","[{'url': 'https://t.co/v4r60susfu', 'expanded_url': 'https://twitter.com/i/web/status/858507952868794368', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [122, 145]}]",http://twitter.com/download/iphone,None,None
letidmiranda,[],"[{'url': 'https://t.co/eewmPKnNxd', 'expanded_url': 'http://nymag.com/thecut/2017/04/fyre-festival-exumas-bahamas-disaster.html', 'display_url': 'nymag.com/thecut/2017/04…', 'indices': [94, 117]}]",http://twitter.com/download/iphone,None,None
LFRVineRepost24,[],"[{'url': 'https://t.co/F9Y8sWxmuA', 'expanded_url': 'https://vine.co/v/Oj0jUKj2WEq', 'display_url': 'vine.co/v/Oj0jUKj2WEq', 'indices': [50, 73]}]",http://lacrossefilmroom.com,None,None
LFRWomensLaxBot,[],"[{'url': 'https://t.co/0jW4Df4GbT', 'expanded_url': 'https://vine.co/v/iux5l53ODpB', 'display_url': 'vine.co/v/iux5l53ODpB', 'indices': [83, 106]}]",http://lacrossefilmroom.com,None,None
LiamPayne,[],[],http://twitter.com/download/iphone,None,None
lillyrblx_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
LilTunechi,[],[],http://twitter.com/download/android,None,None
linzkraft,[],[],http://twitter.com/download/iphone,None,None
LissandraVilla,[],[],http://twitter.com/download/iphone,None,None
LoopEmma,[],"[{'url': 'https://t.co/uR7jeYOJbv', 'expanded_url': 'https://www.instagram.com/p/BThSXNzAaee/', 'display_url': 'instagram.com/p/BThSXNzAaee/', 'indices': [6, 29]}]",http://instagram.com,None,None
Louis_Tomlinson,[],[],http://twitter.com/download/iphone,None,None
Louis1D_eBooks,[],[],https://www.twitter.com/eBooks_Central,None,None
loveg4saku,[],[],http://twitter.com/download/iphone,None,None
LyleBrennan,[],[],http://twitter.com/download/iphone,None,None
LyleLovett,[],[],http://twitter.com/download/iphone,None,None
m_rinnosuke_bot,[],[],http://twittbot.net/,None,None
MADMuseumBot,[],"[{'url': 'https://t.co/9M6Dm91LuQ', 'expanded_url': 'http://collections.madmuseum.org/objects/3051', 'display_url': 'collections.madmuseum.org/objects/3051', 'indices': [15, 38]}]",http://127.0.0.1/,None,None
magicalncute,[],[],http://rachelisaweso.me,None,None
maid_alisa_bot,[],[],http://twittbot.net/,None,None
manboooo_bot,[],[],http://twittbot.net/,None,None
ManzIsMe_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
marathon_bot,[],"[{'url': 'https://t.co/2SO08upazP', 'expanded_url': 'http://dlvr.it/P1wJdx', 'display_url': 'dlvr.it/P1wJdx', 'indices': [43, 66]}]",https://dlvrit.com/,None,None
MariahCarey,"[{'text': 'BillboardNews', 'indices': [65, 79]}]",[],http://twitter.com,None,None
marmarpov,[],[],http://twitter.com/download/iphone,None,None
marnicordell,[],[],http://twitter.com/download/iphone,None,None
MarxBlue_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
MattGoldich,[],[],http://twitter.com/download/iphone,None,None
matthewkehoeNY,"[{'text': 'hollywood', 'indices': [41, 51]}, {'text': 'beachwood', 'indices': [52, 62]}, {'text': 'hollywoodhomes', 'indices': [63, 78]}, {'text': 'architecture', 'indices': [79, 92]}]","[{'url': 'https://t.co/GYbwbcFi5K', 'expanded_url': 'https://www.instagram.com/p/BDoT_YLRozy/', 'display_url': 'instagram.com/p/BDoT_YLRozy/', 'indices': [98, 121]}]",http://instagram.com,"{'type': 'Point', 'coordinates': [34.12, -118.34]}","{'type': 'Point', 'coordinates': [-118.34, 34.12]}"
MattLevineBot,[],[],http://elaineou.com,None,None
Maulida_oke,[],[],http://twittbot.net/,None,None
meanvoter,"[{'text': 'Everyonein2016', 'indices': [100, 115]}]","[{'url': 'https://t.co/1Qfa6thETT', 'expanded_url': 'https://g.co/kgs/2ML6Po', 'display_url': 'g.co/kgs/2ML6Po', 'indices': [116, 139]}]",http://twitter.com/download/iphone,None,None
MedischeWiet,[],"[{'url': 'https://t.co/TaklF6YHCO', 'expanded_url': 'http://ift.tt/2oYJ4vj', 'display_url': 'ift.tt/2oYJ4vj', 'indices': [24, 47]}]",https://ifttt.com,None,None
Meg_Cramer,[],"[{'url': 'https://t.co/E9bsk4g6mi', 'expanded_url': 'https://twitter.com/buzzfeedben/status/858768308048416773', 'display_url': 'twitter.com/buzzfeedben/st…', 'indices': [99, 122]}]",http://twitter.com/download/iphone,None,None
MicahBleich,[],[],http://twitter.com/download/iphone,None,None
Micaheadowcroft,[],[],http://twitter.com/download/android,None,None
michellebvd,[],"[{'url': 'https://t.co/zU6NeMc73B', 'expanded_url': 'http://www.hawaiinewsnow.com/story/35280971/state-health-department-reports-more-new-cases-of-rat-lungworm-disease', 'display_url': 'hawaiinewsnow.com/story/35280971…', 'indices': [113, 136]}]",https://about.twitter.com/products/tweetdeck,None,None
mike_giglio,[],"[{'url': 'https://t.co/rvpPpaTO46', 'expanded_url': 'https://www.buzzfeed.com/nancyyoussef/the-white-house-is-giving-up-on-dictating-us-troop-numbers?utm_term=.vnqWp4RkW#.sgPNDmqXN', 'display_url': 'buzzfeed.com/nancyyoussef/t…', 'indices': [117, 140]}]",http://twitter.com,None,None
mikeoughton,[],[],http://twitter.com/download/iphone,None,None
MikePrideMusic,[],"[{'url': 'https://t.co/WVEH2T4Uem', 'expanded_url': 'https://twitter.com/i/web/status/858693380842377222', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]",http://twitter.com/download/iphone,None,None
MileyCyrus,[],"[{'url': 'https://t.co/QDWwBb8cgA', 'expanded_url': 'https://twitter.com/i/web/status/835215500619595776', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [114, 137]}]",http://twitter.com/download/iphone,None,None
misheardly,[],[],https://github.com/molly/misheardly,None,None
mispeleveryword,[],[],http://stalefri.es,None,None
mistersui_bot,[],[],http://pixiv.me/ctakekirai,None,None
mitchprothero,[],[],http://twitter.com/download/iphone,None,None
MLW_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
mo_abhat,"[{'text': 'EQUALITY', 'indices': [21, 30]}]","[{'url': 'https://t.co/NiV8be5ImU', 'expanded_url': 'https://www.instagram.com/p/BSysEqWBD9w/', 'display_url': 'instagram.com/p/BSysEqWBD9w/', 'indices': [78, 101]}]",http://instagram.com,None,None
MohamadAlarefe,"[{'text': 'العريفي', 'indices': [94, 102]}, {'text': 'سناب_شات', 'indices': [103, 112]}]","[{'url': 'https://t.co/f2U7PDWXbU', 'expanded_url': 'https://www.snapchat.com/add/mohamad_alarefe', 'display_url': 'snapchat.com/add/mohamad_al…', 'indices': [50, 73]}]",http://twitter.com/download/iphone,None,None
MONROK,[],[],http://twitter.com,None,None
MrHoratioSanz,[],[],http://twitter.com/download/android,None,None
mrkarnell,[],[],http://tapbots.com/tweetbot,None,None
mrmarkmillar,[],"[{'url': 'https://t.co/5da7WzenCn', 'expanded_url': 'https://twitter.com/gray/status/858046293922508800', 'display_url': 'twitter.com/gray/status/85…', 'indices': [6, 29]}]",http://twitter.com,None,None
MrTrutherbot,[],[],http://twitter.com,None,None
mtdak_bot,[],[],http://twittbot.net/,None,None
musou_gtmt_bot,[],[],http://twittbot.net/,None,None
MyNameisRazzle2,[],[],http://twitter.com/download/iphone,None,None
NaoRobot,[],[],http://twitter.com,None,None
narendramodi,[],[],http://twitter.com,None,None
NASA,[],"[{'url': 'https://t.co/fOMFH72KqI', 'expanded_url': 'https://twitter.com/i/web/status/858792585145581573', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [114, 137]}]",https://www.sprinklr.com,None,None
NatGeo,[],"[{'url': 'https://t.co/mmspka1NCJ', 'expanded_url': 'http://on.natgeo.com/2pMADaj', 'display_url': 'on.natgeo.com/2pMADaj', 'indices': [121, 144]}]",http://www.spredfast.com,None,None
NatTenerelli,[],[],http://twitter.com/download/iphone,None,None
Nazrin_bot,[],[],http://www.sdn-project.net/labo/Nazrin_bot,None,None
NBA,"[{'text': 'NBA', 'indices': [53, 57]}]",[],http://www.echofon.com/,None,None
neenpathak,[],[],http://twitter.com/download/iphone,None,None
neilhimself,[],[],https://about.twitter.com/products/tweetdeck,None,None
nettime_bot,"[{'text': 'nettime', 'indices': [6, 14]}]","[{'url': 'https://t.co/GkJFQCqF4D', 'expanded_url': 'https://nttm.to/l/1704072', 'display_url': 'nttm.to/l/1704072', 'indices': [110, 133]}]",https://www.nettime.org,None,None
newstarsbot,[],[],http://cheapbotsdonequick.com,None,None
neymarjr,"[{'text': 'gagamilano', 'indices': [15, 26]}]",[],http://twitter.com,None,None
NFL,[],"[{'url': 'https://t.co/ruZ1MRpvMy', 'expanded_url': 'http://on.nfl.com/mKNApt', 'display_url': 'on.nfl.com/mKNApt', 'indices': [71, 94]}]",http://www.spredfast.com,None,None
NiallOfficial,[],[],http://twitter.com/download/iphone,None,None
nick_paley,[],[],http://twitter.com/download/iphone,None,None
NickGoossen,"[{'text': 'boxing', 'indices': [87, 94]}]",[],http://twitter.com/download/iphone,None,None
NICKIMINAJ,"[{'text': 'QueenTing', 'indices': [0, 10]}]","[{'url': 'https://t.co/dZ2Ll9w8zH', 'expanded_url': 'https://twitter.com/onikalilbaby/status/858744437874335744', 'display_url': 'twitter.com/onikalilbaby/s…', 'indices': [11, 34]}]",http://twitter.com/download/iphone,None,None
nickswicks,"[{'text': 'KeepItOn', 'indices': [97, 106]}, {'text': 'BringBackOurInternet', 'indices': [107, 128]}]",[],http://twitter.com,None,None
NikkiLimo,[],[],http://twitter.com/download/iphone,None,None
NishaGanatra,[],[],http://twitter.com/download/iphone,None,None
NoceraBV,[],"[{'url': 'https://t.co/UPZ2ChMIJZ', 'expanded_url': 'https://twitter.com/i/web/status/858811782365949957', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [116, 139]}]",http://twitter.com/download/iphone,None,None
NoJSBot,[],"[{'url': 'https://t.co/W7g1Wml1PA', 'expanded_url': 'http://mondrian.io', 'display_url': 'mondrian.io', 'indices': [7, 30]}]",http://johannabates.com,None,None
NormalEvanITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
nypl_cats,[],"[{'url': 'https://t.co/17jk3BuDqz', 'expanded_url': 'http://digitalcollections.nypl.org/items/510d47de-1962-a3d9-e040-e00a18064a99', 'display_url': 'digitalcollections.nypl.org/items/510d47de…', 'indices': [48, 71]}]",http://www.github.com/ablwr,None,None
nytimes,[],"[{'url': 'https://t.co/pxzesXpeY7', 'expanded_url': 'http://nyti.ms/2oYTGu6', 'display_url': 'nyti.ms/2oYTGu6', 'indices': [70, 93]}]",http://www.socialflow.com,None,None
o_ema,[],[],http://twitter.com/download/iphone,None,None
o_tilli_a,[],[],http://twitter.com/download/iphone,None,None
Oakzar_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
obliquestions,[],[],https://github.com/matthewmcvickar/oblique-questions-bot,None,None
OceanLive,"[{'text': 'aboutlastnight', 'indices': [0, 15]}, {'text': 'houston', 'indices': [16, 24]}, {'text': 'undercardnigga', 'indices': [25, 40]}, {'text': 'neworleansbornlaraised', 'indices': [41, 64]}, {'text': 'Repost', 'indices': [67, 74]}]","[{'url': 'https://t.co/Ct1cvbsCt5', 'expanded_url': 'https://www.instagram.com/p/BThBFQuBWBy/', 'display_url': 'instagram.com/p/BThBFQuBWBy/', 'indices': [90, 113]}]",http://instagram.com,None,None
OfficialPGBot,[],[],http://twitter.com,None,None
okesyou_bot,[],[],http://twittbot.net/,None,None
oliviamunn,[],"[{'url': 'https://t.co/sGj5UODWur', 'expanded_url': 'https://twitter.com/i/web/status/857749294723600386', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [114, 137]}]",http://twitter.com/download/iphone,None,None
OMGItGhostITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
onedirection,"[{'text': '1DWeekendPlaylist', 'indices': [0, 18]}]","[{'url': 'https://t.co/ADb1g2crCT', 'expanded_url': 'http://smarturl.it/1DWeekendTunes', 'display_url': 'smarturl.it/1DWeekendTunes', 'indices': [70, 93]}]",https://about.twitter.com/products/tweetdeck,None,None
Oprah,"[{'text': 'supersoulers', 'indices': [8, 21]}, {'text': 'SuperSoulSunday', 'indices': [60, 76]}]",[],http://twitter.com/download/iphone,None,None
otakon_bot,[],[],http://twittbot.net/,None,None
OzKaterji,"[{'text': 'Ghouta', 'indices': [37, 44]}]",[],http://twitter.com/download/iphone,None,None
ozun_bot,[],[],http://twittbot.net/,None,None
paldhous,[],"[{'url': 'https://t.co/aAqBU93C74', 'expanded_url': 'https://www.buzzfeed.com/stephaniemlee/lyme-disease-patient-registry', 'display_url': 'buzzfeed.com/stephaniemlee/…', 'indices': [92, 115]}]",http://twitter.com,None,None
PamelaEPrice,"[{'text': 'beverlyhilton', 'indices': [65, 79]}]","[{'url': 'https://t.co/RHFLmVZZ5X', 'expanded_url': 'https://twitter.com/i/web/status/856237748293836800', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [113, 136]}]",http://twitter.com/download/iphone,None,None
PartyBitchKayla,[],[],http://twitter.com,None,None
Patrick_ITBot,[],[],https://www.twitter.com/ITBot_Central,None,None
PaulAveline,[],"[{'url': 'https://t.co/CylzSWn3Rf', 'expanded_url': 'https://twitter.com/i/web/status/858766228105699328', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]",http://twitter.com,None,None
paulelianiceguy,[],[],http://www.facebook.com/twitter,None,None
PaulHamilos,[],"[{'url': 'https://t.co/BM2SAk1l47', 'expanded_url': 'http://www.buzzfeed.com/borzoudaragahi/the-real-reason-turkey-is-building-so-many-mosques#.mlAZPl8V', 'display_url': 'buzzfeed.com/borzoudaragahi…', 'indices': [98, 121]}]",http://twitter.com,None,None
PaulHughescomic,[],"[{'url': 'https://t.co/pmhCnQSFrR', 'expanded_url': 'https://www.instagram.com/p/BSxqJHHFZtn/', 'display_url': 'instagram.com/p/BSxqJHHFZtn/', 'indices': [97, 120]}]",http://instagram.com,"{'type': 'Point', 'coordinates': [34.1165499, -118.26295]}","{'type': 'Point', 'coordinates': [-118.26295, 34.1165499]}"
pdmcleod,[],[],http://twitter.com/download/android,None,None
Pink,[],"[{'url': 'https://t.co/FLRFMe66w1', 'expanded_url': 'https://twitter.com/i/web/status/857379465927602176', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]",http://twitter.com,None,None
pitbull,[],"[{'url': 'https://t.co/lensRTa32a', 'expanded_url': 'https://www.facebook.com/pitbull/posts/10154421723382401', 'display_url': 'facebook.com/pitbull/posts/…', 'indices': [0, 23]}]",http://twitter.com/download/iphone,None,None
plbds,[],"[{'url': 'https://t.co/WFOZ51Kqwh', 'expanded_url': 'https://www.ft.com/content/10c2691c-2c60-11e7-9ec8-168383da43b7', 'display_url': 'ft.com/content/10c269…', 'indices': [41, 64]}]",http://twitter.com,None,None
pls_take_breaks,[],[],http://cheapbotsdonequick.com,None,None
PMOIndia,[],[],http://twitter.com/download/iphone,None,None
Pola_BOT,[],[],http://twittbot.net/,None,None
POTUS,"[{'text': '100Days', 'indices': [48, 56]}]",[],http://twitter.com,None,None
powerbot,[],[],http://www.zendesk.com,None,None
priyankachopra,"[{'text': 'Baahubali2', 'indices': [108, 119]}]",[],http://twitterrific.com,None,None
Priyasideas,[],"[{'url': 'https://t.co/hWwlptRNim', 'expanded_url': 'https://www.buzzfeed.com/priya/uber-to-court-waymo-is-looking-for-a-red-herring?utm_term=.knQ4annp6#.ogoLbVVjA', 'display_url': 'buzzfeed.com/priya/uber-to-…', 'indices': [70, 93]}]",https://about.twitter.com/products/tweetdeck,None,None
pulmyears,[],[],http://twitter.com/download/iphone,None,None
PunditBot,[],[],http://www.nytimes.com,None,None
purominensu_bot,[],[],http://twittbot.net/,None,None
quantom_nom,"[{'text': 'Food', 'indices': [114, 119]}]","[{'url': 'https://t.co/CosCHpDfmp', 'expanded_url': 'http://www.viralviralclips.com/best-tasty-recipes-videos-2017-2-amazing-tasty-recipes-instagram/', 'display_url': 'viralviralclips.com/best-tasty-rec…', 'indices': [87, 110]}]",http://www.sfxworks.net,None,None
QVCFKSM_BOT,[],[],http://makebot.sh/,None,None
rachelysanders,[],[],http://twitter.com/download/iphone,None,None
radio_scrobble,"[{'text': 'nowplaying', 'indices': [42, 53]}, {'text': 'beats1', 'indices': [54, 61]}]","[{'url': 'https://t.co/W8Y1hElDTp', 'expanded_url': 'http://hypem.com/go/itunes/album%2Fid1223592280?entity=album', 'display_url': 'hypem.com/go/itunes/albu…', 'indices': [62, 85]}]",http://hypem.com,None,None
rain_ametrine,[],[],http://twitter.com,None,None
Raksasa_bot,[],[],http://www14.makebot.sh/setting/who/,None,None
RallyTweets,"[{'text': 'FIAERC', 'indices': [36, 43]}]",[],https://roundteam.co,None,None
ranka_joy_bot,[],[],http://twittbot.net/,None,None
RasPiRTBot,"[{'text': 'piday', 'indices': [46, 52]}, {'text': 'raspberrypi', 'indices': [53, 65]}]",[],http://rpirtbot.ryanteck.org.uk/,None,None
