id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,Bot,entities-hashtags,entities-url,source_url,geo,coordinates
1652906047,1652906047,GameCritBot,,I have something to say about all the games.,None,73,12,12,2013-08-07 12:54:20,0,False,175,en,True,,False,False,Video Game Critic,0,[],[],http://www.samplereality.com,None,None
2412432132,2412432132,Attack_On_Tita4,,Attack on titan The Best. you didn't know The world !,None,575,0,2,2014-03-26 11:02:49,0,False,17543,ja,False,,False,False,Attack On Titan Best,0,[],[],http://twittbot.net/,None,None
743486977190801408,743486977190801408,WhatsOnSteam,"Boston, MA","An unfiltered view of EVERY SINGLE STEAM LAUNCH! A @dejobaan experiment bot. It creates 6s trailers, too: @MicroTrailers. Not affiliated with Steam.",https://t.co/kamAvveTtX,1066,2,21,2016-06-16 16:54:43,19,False,4329,en,False,,False,False,What's On Steam,0,[],"[{'url': 'https://t.co/KpaSLzeTh4', 'expanded_url': 'http://store.steampowered.com/app/631250', 'display_url': 'store.steampowered.com/app/631250', 'indices': [45, 68]}]",http://www.whatsonsteam.com,None,None
3300343275,3300343275,max_kompressor,"Amsterdam, Noord-Holland","Hi I'm Max, I kompress JPG or PNG images to JPEG level 0 when you mention me. Improper use equals a blok, use hash tags where applikable. By @_y_a_v_a_ #botALLY",https://t.co/lDhhA4Qkda,28,52,6,2015-05-27 12:36:12,4,False,58,nl,False,,False,False,Max Kompressor,0,[],[],http://www.yet-another-visual-artist.org,None,None
2593825634,2593825634,airport_exe,all of the places,highly frequent flyer // bot by @inky,http://t.co/PdagJGqVMR,36,0,8,2014-06-28 23:10:05,0,False,2050,en-gb,False,,False,False,airport.exe,0,"[{'text': 'Poland', 'indices': [10, 17]}]",[],https://twitter.com/airport_exe,None,None
88511740,88511740,VEGFRSSfeeds,,,None,365,0,22,2009-11-08 21:17:04,2,False,25220,en,True,,False,False,VEGF RSS Feeds,0,[],"[{'url': 'https://t.co/76TIkGIowI', 'expanded_url': 'http://bit.ly/2e9XDG4', 'display_url': 'bit.ly/2e9XDG4', 'indices': [110, 133]}]",http://twitterfeed.com,None,None
2916276996,2916276996,two_artists,,"like @TwoHeadlines but musical artists //  one, two artists kneel before you, that's what i said now  // by @thricedotted",https://t.co/62Fl9ZOSob,41,0,9,2014-12-02 06:51:38,25,False,1868,en,True,,False,False,Two Artists,0,[],[],https://twitter.com/two_artists,None,None
817153087701778432,817153087701778432,PoGoCV,,"Providing Tweets of the rarest and rare battle of the best Pokemon in the East Chula Vista area. All Times Til Hidden (TTH) are approximate.

Donations welcome.",https://t.co/ZxOnj75YEd,1046,14,19,2017-01-05 23:37:32,6,False,38062,en,True,,False,False,PoGo Chula Vista,0,[],"[{'url': 'https://t.co/PlXKIcG5xK', 'expanded_url': 'http://beta.pogosd.com/se_sd/?lat=32.6641617415&lon=-116.957876487&zoom=16', 'display_url': 'beta.pogosd.com/se_sd/?lat=32.…', 'indices': [58, 81]}, {'url': 'https://t.co/PhsGI8cu0U', 'expanded_url': 'http://maps.google.com/maps?q=32.6641617415,-116.9578764871', 'display_url': 'maps.google.com/maps?q=32.6641…', 'indices': [84, 107]}]",http://www.google.com,None,None
804015075656957952,804015075656957952,AgusBJ_GD,,,https://t.co/bbBxasOAma,102,369,0,2016-11-30 17:31:46,258,False,189,es,True,,False,False,AgusBJ,0,[],[],http://twitter.com,None,None
2381877092,2381877092,worm_papers,Manchester,"Automated paper feed twitter bot for academics interested in parasitic worms, gut parasites and anthelminthics",None,296,0,19,2014-03-10 09:44:38,0,False,7935,en,True,,False,False,Helminth papers,0,[],"[{'url': 'https://t.co/KS4dJp3LTW', 'expanded_url': 'http://dlvr.it/P3K27j', 'display_url': 'dlvr.it/P3K27j', 'indices': [100, 123]}]",https://dlvrit.com/,None,None
4730923097,4730923097,NYPLpostcards,"New York, New York","I am a bot that posts random postcards from the New York Public Library, four times a day. Bot by @backspace (Not affiliated with @NYPL)",None,228,1,24,2016-01-07 03:48:40,0,False,1934,en,True,,False,False,NYPL Postcard Bot,0,[],"[{'url': 'https://t.co/IDJqfhmJYb', 'expanded_url': 'http://digitalcollections.nypl.org/items/cd3c8450-c62c-012f-55a1-58d385a7bc34', 'display_url': 'digitalcollections.nypl.org/items/cd3c8450…', 'indices': [34, 57]}]",http://127.0.0.1,None,None
2713246598,2713246598,tldr_bot,In a secret robot base.,I am programmed to tweet the news in a condensed version so you don't actually have to read it. #news #breakingnews #media,http://t.co/NcBovTnTkX,15,159,2,2014-08-07 00:04:40,0,False,525,en,False,,False,False,Smug Robot,0,"[{'text': 'LaborDay', 'indices': [44, 53]}]",[],https://mobile.twitter.com,None,None
2388066398,2388066398,badjokebot,,Q: What do you call a cross between badjokebot and father? A: dadjokebot // by @thricedotted // answer blocking userscript in link!,https://t.co/TQmCQfw2tC,341,0,43,2014-03-13 23:32:46,0,False,22070,en,True,,False,False,badjokebot,0,[],[],https://twitter.com/badjokebot,None,None
1963165520,1963165520,MakeAGifOf,GIFTown,"People like to tweet Someone should make a GIF of [blah]. This tweets [blah], once an hour. By @tinysubversions",None,61,1,14,2013-10-15 18:28:19,1,False,9249,en,True,,False,False,Make a GIF of...,0,[],[],http://tinysubversions.com,None,None
2366009953,2366009953,dariusbots,"Botston, Kazemistan",@tinysubversions made me: I am a bot that retweets any bots by him when a tweet reaches a certain fav/RT threshold.,https://t.co/d3IzI1yBRi,449,1,52,2014-02-28 18:55:40,0,False,23581,en,True,,False,False,Best of Darius' Bots,0,[],"[{'url': 'https://t.co/APhZxwmfya', 'expanded_url': 'http://www.metmuseum.org/art/collection/search/413949?sortBy=Relevance&ao=on&ft=*&offset=221116&rpp=20&pos=221117', 'display_url': 'metmuseum.org/art/collection…', 'indices': [34, 57]}]",http://tinysubversions.com,None,None
821760899975434240,821760899975434240,onlineadvantag,United States,We provide Next Level marketing resources for companies to accelerate their ability to earn an income through social media. #socialselling #onlinemarketing,None,10258,2541,63,2017-01-18 16:47:20,189,False,37253,en,True,,False,True,Online Advantage,0,[],"[{'url': 'https://t.co/QFBOXO2VOY', 'expanded_url': 'http://bit.ly/2kJhTF3', 'display_url': 'bit.ly/2kJhTF3', 'indices': [71, 94]}]",http://twitter.com,None,None
2578984260,2578984260,everybird_,,Tweeting every bird in the English language. Task will complete in 2016.,None,97,0,21,2014-06-20 17:27:31,0,False,34097,en,True,,False,False,every bird,0,[],[],http://www.twitter.com,None,None
90055464,90055464,Betelgeuse_3,The beyond,Let's turn on the juice and see what shakes loose. RIP ME (I'm retired from tweeting),http://t.co/PUgwOIPfNN,12955,0,117,2009-11-15 00:26:24,0,False,260879,en,True,,False,False,Beetle Juice,0,[],[],http://muffinlabs.com,None,None
3187370910,3187370910,ceasedesistbot,,Cease and Desist Bot does not approve of your use of common words and phrases. created to provide Justice by @spine_cone and @nate_smith.,None,327,280,18,2015-05-07 07:37:11,3,False,2426,en,False,,False,False,cease and desist,0,[],[],http://tilde.town,None,None
2871257938,2871257938,V_and_A_Bot,,I tweet a random object from the collection of the Victoria and Albert Museum four times a day. Bot by @backspace (not affiliated with @V_and_A),https://t.co/UgOOFsPRTy,528,1,28,2014-11-10 21:25:38,1,False,2167,en,False,,False,False,Victoria Albert Bot,0,[],"[{'url': 'https://t.co/RcdU2mD82x', 'expanded_url': 'http://collections.vam.ac.uk/item/O1277501/painting', 'display_url': 'collections.vam.ac.uk/item/O1277501/…', 'indices': [28, 51]}]",http://127.0.0.1/,None,None
3219645732,3219645732,pomological,,i'm a bot tweeting random images from the pomological watercolor collection in the usda's national agricultural library. unofficial. my dad is @xor.,https://t.co/os9FJRUn5v,7434,4,183,2015-05-18 20:00:20,293,False,4174,en,True,,False,False,old fruit pictures,0,[],[],http://parkerhiggins.net/2015/11/new-bot-pomological/,None,None
1657914763,1657914763,FridayFridayBot,,Everybody's lookin' forward to the weekend!,None,15,0,7,2013-08-09 14:35:58,0,False,129,en,True,,False,False,Friday,0,[],"[{'url': 'http://t.co/QWAeypzFLX', 'expanded_url': 'http://www.youtube.com/watch?v=kfVsfOSbJY0', 'display_url': 'youtube.com/watch?v=kfVsfO…', 'indices': [26, 48]}]",http://thelightaesthetic.com,None,None
2820227945,2820227945,RNA_seq,Cambridge,"A PubMed RSS feed for RNA-seq [title/abstract], by dlvr.it,  http://t.co/TtLmRH21JP, and @CIgenomics",http://t.co/9pLKwYWVoh,1534,2,61,2014-10-09 18:47:46,0,False,5471,en,True,,False,False,RNA_seq,0,[],"[{'url': 'https://t.co/FRlFJiBS30', 'expanded_url': 'http://dlvr.it/P2bj7g', 'display_url': 'dlvr.it/P2bj7g', 'indices': [115, 138]}]",https://dlvrit.com/,None,None
2521612514,2521612514,endingsummary,,"Acontextual catharsis, or lack thereof. Final sentences from Wikipedia film plot summaries. By @vectorpoem.",https://t.co/FZawd0OY7Q,493,5,35,2014-05-24 23:51:52,0,False,1910,en,False,,False,False,As the Film Ends,0,[],[],http://vectorpoem.com,None,None
840197269009833987,840197269009833987,hewenqiseven,山东，青岛,,None,9,160,0,2017-03-10 13:46:53,1,False,3,en,True,,False,True,震离虚空,0,[],[],http://twitter.com/download/iphone,None,None
792480745856073728,792480745856073728,zzbrittenybcraz,"Big Stone city, SD, USA",The Bee Guardian Foundation is an educational conservation organisation that aims to help all bee species and other pollinators.,None,11,781,1,2016-10-29 21:38:28,109,False,120,en,True,,False,False,zzbrittenybcraz,0,"[{'text': 'NBAPlayoffs', 'indices': [20, 32]}, {'text': 'SpaceJamSlam', 'indices': [58, 71]}]",[],http://twitter.com/download/android,None,None
825108691825344513,825108691825344513,TheLegion24,,,None,1,44,0,2017-01-27 22:30:16,0,False,0,en,True,,True,False,Morgan Cain,0,,,,,
3378113121,3378113121,holidaybot4000,,Holidays every day. Created by @fourtonfish.  https://t.co/OqsKPUkiXl http://t.co/WKb4iyqL9H,https://t.co/OqsKPUkiXl,50,1,19,2015-07-16 01:44:35,0,False,4186,en,False,,False,False,Holiday Bot,0,[],[],http://fourtonfish.com/holidayseveryday,None,None
3247932928,3247932928,GestaltungBot,,I am a bot that tweets a random object from the Museum für Gestaltung Zürich four times a day. Bot by @backspace (not affiliated with @Design_Museum.),https://t.co/ji7ctu36Zu,851,1,54,2015-05-12 13:16:10,0,False,2736,en,False,,False,False,MuseumGestaltungBot,0,[],"[{'url': 'https://t.co/i9iiMfLDoL', 'expanded_url': 'https://twitter.com/i/web/status/859886561214779392', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [103, 126]}]",http://127.0.0.1/,None,None
827523329527541761,827523329527541761,big_cases,,"Real-time updates on the latest filings in major cases in U.S. district courts. By @bradheath, @USATODAY. (DM suggestions for cases to follow.)",https://t.co/ad6bwtqygP,3363,1,70,2017-02-03 14:25:11,0,False,1199,en,False,,False,False,Big Cases Bot,0,[],"[{'url': 'https://t.co/14C4NjPwmK', 'expanded_url': 'https://www.documentcloud.org/documents/3699593-document-16326272.html', 'display_url': 'documentcloud.org/documents/3699…', 'indices': [50, 73]}]",http://bradheath.org,None,None
2208109128,2208109128,BestOfTheBots,,"#bot. Retweets once every hour. @PistachioRoux and @Jonbro. Thanks to all the botmakers, bots, and @botALLY!",None,413,287,57,2013-11-22 01:30:05,1,False,28878,en,False,,False,False,BestOf TheBots,0,[],[],http://www.morgancahn.com/,None,None
702210829966516225,702210829966516225,unchartedatlas,,An atlas of unknown lands | bot by @mewo2,https://t.co/ZHGZGhIApY,12864,2,273,2016-02-23 19:18:03,0,False,10105,en,True,,False,False,Uncharted Atlas,0,[],[],http://www.martinoleary.com/,None,None
803976076527566848,803976076527566848,zoegoko25,"Rutland city, IA, USA","Founder/CEO Of Diamond Cutters International, Author,Inventor,Executive Coach, Motivational Speaker, Grateful",None,5,634,0,2016-11-30 14:56:48,93,False,80,en,True,,False,False,zoegoko25,0,"[{'text': 'InGodWeTrust', 'indices': [60, 73]}, {'text': 'NotHuman', 'indices': [74, 83]}]","[{'url': 'https://t.co/UrQFpbKXGt', 'expanded_url': 'http://www.svgemagazine.com/spotlight/2017/3/1/fire-chulo', 'display_url': 'svgemagazine.com/spotlight/2017…', 'indices': [90, 113]}]",http://twitter.com/download/android,None,None
4478644044,4478644044,ReadLaterBot,"San Francisco, CA",A helpful DM bot for saving tweets to read later. Follow me to get started. Made by @jazzychad,https://t.co/lBFSjlztwS,171,18,3,2015-12-06 20:39:28,3,False,4,en,True,,False,False,Read Later Bot,0,[],"[{'url': 'https://t.co/K44NM9cp0V', 'expanded_url': 'https://medium.com/@jazzychad/introducing-readlaterbot-4cfa54bf6d7#.nio11sdm9', 'display_url': 'medium.com/@jazzychad/int…', 'indices': [25, 48]}]",http://itunes.apple.com/us/app/twitter/id409789998?mt=12,None,None
2525186874,2525186874,SketchCharacter,"Toronto, ON",Filling in some gaps in our punctuation. A bot by @mattlaschneider.,None,87,0,25,2014-05-26 14:52:01,0,False,22951,en,True,,False,False,Sketchy Characters,0,[],[],http://www.example.com,None,None
17691236,17691236,binsumi,London,#fintech #crypto #venturecap #investor interested in new tech start ups.,None,5057,4765,131,2008-11-27 22:12:28,17,False,58,en,True,,False,False,binsumi,0,"[{'text': 'bitcoin', 'indices': [30, 38]}, {'text': 'retweet', 'indices': [47, 55]}]","[{'url': 'https://t.co/F9ywjltxyR', 'expanded_url': 'https://steemit.com/bitcoin/@pprbot/bitcoin-powered-retweet-service', 'display_url': 'steemit.com/bitcoin/@pprbo…', 'indices': [98, 121]}]",http://twitter.com,None,None
2915177765,2915177765,Every_User_,The Database,We Are Database. Listing every single twitter user in the order of their twitter ID. Created by User 143813860 | @M_PF,http://t.co/Mn1TAZRm6S,319,1974,27,2014-12-11 08:25:28,2626,False,42565,en,False,,False,False,Every User,0,[],[],http://www.plummerfernandez.com,None,None
2594227668,2594227668,DefiniteJoke,,"Random word definitions in joke format. You might laugh, or possibly learn something new! A @h0ke production.",http://t.co/eZZHsLvJUz,71,0,19,2014-06-29 05:09:54,1,False,16312,en,False,,False,False,What do you call...,0,[],[],http://h0ke.com,None,None
3056108908,3056108908,knock2bot,,Another shameful bot by @alicemazzy. Tweets hourly.,None,68,2,20,2015-02-23 15:05:45,0,False,5647,en,True,,False,False,Knock Knock Bot,0,[],[],http://twitter.com,None,None
3010466439,3010466439,WeBustedGhosts,"New York, NY",Celebrating a century-long tradition of cinematic ghostbusting.,None,82,1,10,2015-02-01 17:06:59,0,False,3861,en,False,,False,False,Ghostbusters Past,0,[],[],http://www.crummy.com/software/sycorax,None,None
64119853,64119853,IAM_SHAKESPEARE,Tweeting from the Grave,"The complete works of William Shakespeare line by all 112,000+ lines - every 10minutes. This is cycle #4.",https://t.co/nPakze8ytN,53547,706,1710,2009-08-09 05:41:08,29,False,386663,en,False,,False,False,Willy Shakes,0,[],[],http://saint-rebel.com/2009/08/09/the-complete-works-of-william-shakespeare-on-twitter/,None,None
788281704242962432,788281704242962432,BrunoTSaraiva,"Lisbon, Portugal",Technology and culture Humor Music Entertainment,None,4,44,0,2016-10-18 07:32:58,15,False,2,en,True,,False,True,Bruno Saraiva,0,[],"[{'url': 'https://t.co/6yfv514CtQ', 'expanded_url': 'https://www.etsy.com/shop/AUBUEnterprise', 'display_url': 'etsy.com/shop/AUBUEnter…', 'indices': [15, 38]}, {'url': 'https://t.co/3pULDxWEss', 'expanded_url': 'http://etsy.me/2haCYUY', 'display_url': 'etsy.me/2haCYUY', 'indices': [49, 72]}]",http://twitter.com/download/iphone,None,None
3375946781,3375946781,TheAlotShepherd,"Alot, India","I have more than a thousand valuable Alots, known by their countless abilities. I created this account to help those people in need of an Alot.",None,298,3197,3,2015-07-14 16:00:06,89,False,6084,es,True,,False,False,The Alot Shepherd,0,[],[],http://thealotshepherd.com,None,None
780595791026982912,780595791026982912,xiehl16,"Port Saint John, United States","Pilot, business owner, husband, and father in Idaho.",None,6,1001,4,2016-09-27 02:31:54,178,False,221,en,True,,False,False,xiehl16,0,"[{'text': 'NEW', 'indices': [23, 27]}, {'text': 'RichardOrlinski', 'indices': [60, 76]}, {'text': 'art', 'indices': [78, 82]}, {'text': 'design', 'indices': [83, 90]}, {'text': 'contemporaryart', 'indices': [91, 107]}, {'text': 'crocodile', 'indices': [108, 118]}, {'text': 'crocodiles', 'indices': [119, 130]}]",[],http://twitter.com/download/android,None,None
3042707729,3042707729,fRIEND_ASKING,#botally,made by @mlvarner,None,132,1,17,2015-02-17 15:11:09,0,False,2836,en,True,,False,False,ASKING FOR A FRIEND,0,[],[],http://slitscanned.com,None,None
813069310151262208,813069310151262208,tomas_Sabo_,,,None,53,69,13,2016-12-25 17:10:04,578,False,3283,es,True,,False,False,Thomas Sabo,0,[],[],http://tweet.cat,None,None
1179268759,1179268759,EctoHime,EMOTICON ASCII ART ,SLIME! GHOSTS! FROGGS!,None,246,231,46,2013-02-14 14:10:43,56,False,73406,de,True,,False,False,Lullaby,0,[],[],http://twittbot.net/,None,None
3285702793,3285702793,emoji_haiku,,A bot by @laceynwilliams for emojis and funsies.,https://t.co/FViSSTwGnc,22,0,8,2015-07-20 17:13:38,0,False,92,en,True,,False,False,Emoji Haiku,0,[],[],https://github.com/williln,None,None
2243413752,2243413752,very_scared,,bot,http://t.co/eEY4tw457r,1892,1,27,2013-12-13 05:45:28,0,False,30259,en,True,,False,False,Harvey,0,[],[],http://twittbot.net/,None,None
3230028859,3230028859,contrarybot,,Everyone knows X. What this bot presupposes is... maybe it's Y? Randomly generated alternate histories and conspiracies. Was: @cashclones. By @aparrish.,https://t.co/rc8YZSNJDJ,117,0,20,2015-05-29 17:47:05,0,False,4185,en,True,,False,False,Contrary Bot,0,[],[],http://www.decontextualize.com/,None,None
824941936528089088,824941936528089088,LokkenGeorgie,,Time is eveything in life and what you makeof it is your choie.,None,0,29,0,2017-01-27 11:27:39,79,False,134,en,True,,False,False,Georgie Lokken,0,"[{'text': 'UnMundoDistinto', 'indices': [22, 38]}, {'text': 'Music', 'indices': [61, 67]}, {'text': 'Rt', 'indices': [68, 71]}, {'text': 'Help', 'indices': [72, 77]}, {'text': 'Rts', 'indices': [78, 82]}, {'text': 'Bulvasour', 'indices': [83, 93]}, {'text': 'FEP2017', 'indices': [94, 102]}, {'text': 'Retweet', 'indices': [103, 111]}, {'text': 'Ayuda', 'indices': [112, 118]}, {'text': 'GiveRts', 'indices': [119, 127]}, {'text': 'Party', 'indices': [128, 134]}, {'text': 'Rts', 'indices': [135, 139]}]",[],http://twitter.com/download/android,None,None
2821811304,2821811304,iknowwwright,i know right?,i know right? #wowwwnetwork,None,598,827,18,2014-09-20 12:53:13,2,False,93873,en,True,,False,False,i know right?,0,[],[],http://iknowright.com/,None,None
4905951839,4905951839,JlacyPeteswife,"Mount Vernon, VA",,https://t.co/vvB2E2qn1c,2,29,0,2016-02-13 20:21:17,2,False,1,en,True,,True,True,Peteswife,0,[],"[{'url': 'https://t.co/s4agZFSZcn', 'expanded_url': 'https://spring2action.razoo.com/Alternativepaths', 'display_url': 'spring2action.razoo.com/Alternativepat…', 'indices': [53, 76]}]",http://twitter.com,None,None
748229398520791040,748229398520791040,biorxiv_genetic,,,None,357,0,10,2016-06-29 18:59:24,0,False,417,en,True,,False,False,bioRxiv Genetics,0,"[{'text': 'biorxiv_genetic', 'indices': [122, 138]}]","[{'url': 'https://t.co/cl7AAnjGuo', 'expanded_url': 'http://biorxiv.org/cgi/content/short/133645v1', 'display_url': 'biorxiv.org/cgi/content/sh…', 'indices': [98, 121]}]",http://biorxiv.org,None,None
742603358158999553,742603358158999553,ctelyricsbot,,a bot that tweets random crown the empire lyrics every 30 minutes. [[ non bot tweets in brackets ]],None,330,368,5,2016-06-14 06:23:32,14,False,13594,en,True,,False,False,cte lyrics bot,0,[],[],http://twittbot.net/,None,None
2528959842,2528959842,neverwords,"Wqh Rcqhdnwdm, DQ","Every combination of letters that is not an English word, including some common slang and jargon. Task will complete long after we're dead. An @_ARP bot.",http://t.co/G5VgZpsQn0,653,2,51,2014-05-28 03:41:39,0,False,43135,en,True,,False,False,Neverwords,0,[],[],http://anthonyprestia.com/#bots,None,None
2938273641,2938273641,JC_pathogenomic,Somewhere in the ether.,I'm a Bot. I post interesting papers. Maintained by @happy_khan,None,264,639,12,2014-12-23 13:55:27,0,False,1314,en,False,,False,False,Journal Club Bot,0,[],"[{'url': 'https://t.co/3dUXn7bYqF', 'expanded_url': 'http://bit.ly/2pJx0kq', 'display_url': 'bit.ly/2pJx0kq', 'indices': [127, 150]}]",http://happykhan.com,None,None
970160550,970160550,Shadow_Bot_PKMN,Jail or other places.,beep. I'm a bot. what? whose bot? Shadow's. that's whose bot I am! now go and make me a sandwich!,None,119,205,6,2012-11-25 14:52:15,0,False,138327,en,False,,False,False,Skittles (Umbott~),0,[],[],http://twittbot.net/,None,None
4219364481,4219364481,liketocontinue,,"A story in 36 tweets, told in your notifications panel. Tweet '@liketocontinue hi' to start and wait for the reply. By Matt Webb @genmon",https://t.co/3OqwIuCf5n,115,243,6,2015-11-18 16:46:12,0,False,4385,en,False,,False,False,Like to Continue,0,[],[],http://electron.farm,None,None
3230928426,3230928426,mdurkinlv,,,None,1955,4998,17,2015-05-30 19:09:40,2950,False,3751,en,True,,False,False,Mike Durkin,0,[],"[{'url': 'https://t.co/zyYqoNdQDG', 'expanded_url': 'http://share.robinhood.com/miked90', 'display_url': 'share.robinhood.com/miked90', 'indices': [98, 121]}]",http://twitter.com/download/android,None,None
27636553,27636553,thomp27,,Pretty girl from Denmark. Want to meet somebody for virt. Find me here https://t.co/NDxXt2gbnZ. My nick Musi,None,73,3702,0,2009-03-30 13:34:32,0,False,0,en,True,,True,False,Kathy Miln,0,,,,,
733341475828686848,733341475828686848,rm_everyfile,,Deleting my host server one file at a time // a bot by @mattlaschneider,None,180,1,16,2016-05-19 17:00:07,1,False,3511,en,False,,False,False,RM Everyfile,0,[],[],http://tapbots.com/tweetbot,None,None
3032039437,3032039437,clubstatuses,,Updates about clubs and their fluctuating baller populations. By @maxmechanic #botALLY,None,3,0,1,2015-02-20 03:36:04,0,False,5236,en,False,,False,False,current club status,0,[],[],http://www.tumblr.com/,None,None
2450075888,2450075888,StckMrktStatus,"$$$$$, $$$",Tracking the real reason stocks do what they do. A project of @muffinista #botALLY,http://t.co/F9U7lQP9Me,693,0,37,2014-04-17 16:48:45,1,False,13165,en,False,,False,False,Stock Market Status,0,[],[],http://muffinlabs.com,None,None
2566358196,2566358196,godtributes,AAARRGH,Bot that posts tributes befitting each god! By @deathmtn. Banner by @metroidbaby. Powered by @wordnik.,None,19118,9178,443,2014-06-14 03:37:41,0,False,879109,en,False,,False,False,Appropriate Tributes,0,[],[],http://jimkang.com,None,None
2902153748,2902153748,JPGglitchbot,,"I take images, save them as JPG, then mess up the file's data a bit and send you the results. A bot by @joshgiesbrecht",None,980,7,124,2014-11-16 23:59:31,2,False,35869,en,True,,False,False,JPG Glitch Bot,0,[],[],http://thoughtlost.org,None,None
2245830582,2245830582,dungeon_bot,"A cold, wet dungeon.","Forever trapped, a bot-wanderer walks through an infinite dungeon. Created by @jeffthompson_",http://t.co/iQ4DLkQtuN,454,1,54,2013-12-14 16:28:59,0,False,26847,en,False,,False,False,Dungeon Bot,0,[],[],http://www.jeffreythompson.org,None,None
2868997636,2868997636,everyhaiku,,Tweeting randomly generated poems in Japanese. // a bot by @inky,http://t.co/PdagJGqVMR,83,39,20,2014-11-09 13:54:38,0,False,1752,en-gb,False,,False,False,everyhaiku,0,[],[],http://twitter.com,None,None
702203186178723840,702203186178723840,MakingInvisible,,"Making the algorithmic gorithmic. // a bot by @tinysubversions, apologies to @lifewinning",https://t.co/WCP8IKQj8d,530,1,56,2016-02-23 18:47:40,0,False,1474,en,True,,False,False,Making the Invisible,0,[],[],http://tinysubversions.com,None,None
2272313400,2272313400,PARANOIABOT,ｕｓｅｎｅｔ,$ RUN bot.exe . . . ４０４： ｔｒｕｔｈ ｎｏｔ ｆｏｕｎｄ// #conspiracy #grays #coverups #truthseeker #botALLY,None,142,24,12,2014-01-02 01:33:29,33,False,723,en,True,,False,False,P̲͚̦͍̬͎AR̲͔͍ANOI̯D̬̙,0,"[{'text': 'beginning', 'indices': [42, 52]}]",[],http://twitter.com/truthbot404,None,None
834480980266086401,834480980266086401,Delee1087,,Health & Safety Executive for E Larning  DVD Sals,None,1,30,0,2017-02-22 19:12:24,53,False,80,en,True,,False,False,Georgeann Delee,0,"[{'text': 'UnMundoDistinto', 'indices': [22, 38]}, {'text': 'Music', 'indices': [61, 67]}, {'text': 'Rt', 'indices': [68, 71]}, {'text': 'Help', 'indices': [72, 77]}, {'text': 'Rts', 'indices': [78, 82]}, {'text': 'Bulvasour', 'indices': [83, 93]}, {'text': 'FEP2017', 'indices': [94, 102]}, {'text': 'Retweet', 'indices': [103, 111]}, {'text': 'Ayuda', 'indices': [112, 118]}, {'text': 'GiveRts', 'indices': [119, 127]}, {'text': 'Party', 'indices': [128, 134]}, {'text': 'Rts', 'indices': [135, 139]}]",[],http://twitter.com/download/android,None,None
2954192578,2954192578,nohemigbeei,"Haysville borough, PA, USA","Two bin lids, northbank",None,15,2311,1,2015-01-01 02:52:08,309,False,391,en,False,,False,False,nohemigbeei,0,[],[],http://twitter.com/download/android,None,None
803373030068076544,803373030068076544,VitaminNext,"Auburn, AL","Buy vitamins, protein supplements, herbs, nutritional and sport supplements, organic foods, Nutrition at https://t.co/EZaddw9LI3",https://t.co/p6ahlyK2yo,448,4947,1,2016-11-28 23:00:31,187,False,118,en,True,,False,True,Pickvitamin Next,0,[],"[{'url': 'https://t.co/IAEl7GdL2y', 'expanded_url': 'https://twitter.com/i/web/status/819994794902450177', 'display_url': 'twitter.com/i/web/status/8…', 'indices': [117, 140]}]",http://twitter.com/download/iphone,None,None
712515450438094848,712515450438094848,pikachaplin,Hollywood,Reimagining Charlie Chaplin movies within the Pokémon universe • bot by @ckolderup • #botALLY,None,56,1,14,2016-03-23 05:44:56,1,False,8224,en,False,,False,True,Pikachaplin,0,[],[],http://twitter.com/chaplinredux,None,None
4541496441,4541496441,Chell56704574,,,None,3,104,0,2015-12-20 02:17:57,74,False,2,en,True,,True,False,Chell,0,,,,,
794132461101813760,794132461101813760,Two_Headed_Coin,The Royal Mint,"Tweet 'heads', 'tails', 'toss' or 'flip' at me! Bot by @tullyhansen. #NaBoMaMo #04",None,25,1,6,2016-11-03 11:01:47,0,False,228,en,True,,False,False,Two-Headed Coin,0,[],[],http://cheapbotsdonequick.com,None,None
2300780772,2300780772,ATArchiveBot,"The Net, vast and infinite","I am not AI.  My codename is Project 2501.  I am an angry, cynical entity that was created in a sea of information.",http://t.co/DMTdm3DbKm,90,3,10,2014-01-20 04:49:53,2,False,6585,en,False,,False,False,ArchiveBot,0,[],[],http://twitter.com,None,None
793616079759302656,793616079759302656,JohnKorosec1,"Ohio, USA",,None,5,202,0,2016-11-02 00:49:53,13,False,0,en,True,,False,False,John Korosec,0,,,,,
4925341654,4925341654,msturgeo1,,IBM z Systems. (Tweets and opinions are my own.),https://t.co/n4fvOGYYhP,4,32,0,2016-02-17 21:01:18,1,False,4,en,False,,True,False,Mary Sturgeon,0,[],"[{'url': 'https://t.co/ckict09uCK', 'expanded_url': 'https://www.ibm.com/developerworks/community/blogs/5e65990a-9690-42e2-93b1-c2267be7620c/entry/February_2_2017_at_3_46_04_PM?lang=en', 'display_url': 'ibm.com/developerworks…', 'indices': [0, 23]}]",http://twitter.com,None,None
